YYYYMMDD	Hour	Lat	Long	Baro	Dry	Wet
1943-10-30	13	51.88	-176.65	29.86	43.3	41.4
1943-10-30	14	51.88	-176.65	29.82	43.3	40.6
1943-10-30	15	51.88	-176.65	29.77	42.4	39.3
1943-10-30	16	51.88	-176.65	29.72	42.4	39.6
1943-10-30	17	51.88	-176.65	29.62	42.4	39.3
1943-10-30	18	51.88	-176.65	29.57	42.4	39.3
1943-10-30	19	51.88	-176.65	29.45	42.4	41.0
1943-10-30	20	51.88	-176.65	29.33	41.4	40.4
1943-10-30	21	51.88	-176.65	29.20	41.4	40.8
1943-10-30	22	51.88	-176.65	29.13	42.4	41.9
1943-10-30	23	51.88	-176.65	29.05	45.3	44.3
1943-10-30	24	51.88	-176.65	29.04	44.4	42.9
1943-10-31	01	51.88	-176.65	29.06	43.3	41.4
1943-10-31	02	51.88	-176.65	29.08	43.3	41.4
1943-10-31	03	51.88	-176.65	29.08	42.4	40.1
1943-10-31	04	51.88	-176.65	29.07	42.4	39.2
1943-10-31	05	51.88	-176.65	29.03	42.4	39.6
1943-10-31	06	51.88	-176.65	28.98	43.3	41.4
1943-10-31	07	51.88	-176.65	28.96	41.4	39.9
1943-10-31	08	51.88	-176.65	28.95	41.4	39.9
1943-10-31	09	51.88	-176.65	28.94	42.4	39.6
1943-10-31	10	51.88	-176.65	28.93	42.4	40.5
1943-10-31	11	51.88	-176.65	28.92	43.3	40.1
1943-10-31	12	51.88	-176.65	28.90	43.3	41.4
1943-10-31	13	51.88	-176.65	28.92	42.4	39.2
1943-10-31	14	51.88	-176.65	28.95	40.3	39.4
1943-10-31	15	51.88	-176.65	28.97	43.3	39.2
1943-10-31	16	51.88	-176.65	29.05	41.4	38.2
1943-10-31	17	51.88	-176.65	29.11	40.3	38.1
1943-10-31	18	51.88	-176.65	29.16	42.4	37.6
1943-10-31	19	51.88	-176.65	29.20	42.4	39.2
1943-10-31	20	51.88	-176.65	29.25	42.4	37.6
1943-10-31	21	51.88	-176.65	29.31	42.4	38.4
1943-10-31	22	51.88	-176.65	29.35	42.4	37.3
1943-10-31	23	51.88	-176.65	29.36	41.4	37.9
1943-10-31	24	51.88	-176.65	29.38	40.3	37.3
1943-11-01	01	51.88	-176.65	29.41	37.4	35.3
1943-11-01	02	51.88	-176.65	29.44	40.3	34.8
1943-11-01	03	51.88	-176.65	29.46	40.3	34.8
1943-11-01	04	51.88	-176.65	29.50	39.4	33.1
1943-11-01	05	51.88	-176.65	29.51	38.3	32.4
1943-11-01	06	51.88	-176.65	29.53	37.4	35.3
1943-11-01	07	51.88	-176.65	29.56	37.4	31.6
1943-11-01	08	51.88	-176.65	29.57	38.3	32.1
1943-11-01	09	51.88	-176.65	29.58	35.4	33.4
1943-11-01	10	51.88	-176.65	29.59	36.3	34.2
1943-11-01	11	51.88	-176.65	29.59	38.3	33.9
1943-11-01	12	51.88	-176.65	29.58	39.4	35.6
1943-11-01	13	51.88	-176.65	29.57	39.4	36.4
1943-11-01	14	51.88	-176.65	29.56	40.3	35.1
1943-11-01	15	51.88	-176.65	29.56	39.4	35.2
1943-11-01	16	51.88	-176.65	29.54	39.4	34.6
1943-11-01	17	51.88	-176.65	29.55	38.3	33.9
1943-11-01	18	51.88	-176.65	29.53	36.3	33.5
1943-11-01	19	51.88	-176.65	29.51	36.3	34.2
1943-11-01	20	51.88	-176.65	29.51	36.3	33.9
1943-11-01	21	51.88	-176.65	29.49	36.3	33.9
1943-11-01	22	51.88	-176.65	29.48	36.3	33.9
1943-11-01	23	51.88	-176.65	29.47	36.3	33.9
1943-11-01	24	51.88	-176.65	29.45	37.4	34.5
1943-11-02	01	51.88	-176.65	29.44	37.4	34.5
1943-11-02	02	51.88	-176.65	29.42	35.4	34.6
1943-11-02	03	51.88	-176.65	29.45	34.3	33.1
1943-11-02	04	51.88	-176.65	29.45	34.3	32.7
1943-11-02	05	51.88	-176.65	29.46	34.3	31.3
1943-11-02	06	51.88	-176.65	29.47	34.3	28.9
1943-11-02	07	51.88	-176.65	29.48	34.3	28.4
1943-11-02	08	51.88	-176.65	29.49	34.3	29.4
1943-11-02	09	51.88	-176.65	29.50	35.4	31.3
1943-11-02	10	51.88	-176.65	29.51	35.4	32.3
1943-11-02	11	51.88	-176.65	29.52	35.4	31.6
1943-11-02	12	51.88	-176.65	29.51	35.4	31.9
1943-11-02	13	51.88	-176.65	29.49	35.4	31.3
1943-11-02	14	51.88	-176.65	29.49	33.4	31.1
1943-11-02	15	51.88	-176.65	29.48	38.3	33.9
1943-11-02	16	51.88	-176.65	29.49	37.4	33.1
1943-11-02	17	51.88	-176.65	29.55	36.3	32.1
1943-11-02	18	51.88	-176.65	29.56	38.3	33.0
1943-11-02	19	51.88	-176.65	29.56	39.4	33.1
1943-11-02	20	51.88	-176.65	29.57	39.4	34.3
1943-11-02	21	51.88	-176.65	29.62	39.4	33.6
1943-11-02	22	51.88	-176.65	29.65	39.4	33.1
1943-11-02	23	51.88	-176.65	29.67	38.3	32.7
1943-11-02	24	51.88	-176.65	29.70	38.3	33.0
1943-11-03	01	51.88	-176.65	29.72	37.4	34.5
1943-11-03	02	51.88	-176.65	29.74	37.4	34.5
1943-11-03	03	51.88	-176.65	29.76	37.4	35.7
1943-11-03	04	51.88	-176.65	29.76	35.4	34.1
1943-11-03	05	51.88	-176.65	29.77	36.3	35.1
1943-11-03	06	51.88	-176.65	29.79	37.4	35.3
1943-11-03	07	51.88	-176.65	29.79	37.4	35.3
1943-11-03	08	51.88	-176.65	29.79	37.4	34.9
1943-11-03	09	51.88	-176.65	29.80	36.3	33.9
1943-11-03	10	51.88	-176.65	29.82	38.3	35.4
1943-11-03	11	51.88	-176.65	29.82	40.3	35.8
1943-11-03	12	51.88	-176.65	29.82	40.3	35.1
1943-11-03	13	51.88	-176.65	29.80	41.4	37.1
1943-11-03	14	51.88	-176.65	29.80	41.4	36.4
1943-11-03	15	51.88	-176.65	29.79	41.4	36.4
1943-11-03	16	51.88	-176.65	29.78	41.4	36.4
1943-11-03	17	51.88	-176.65	29.78	40.3	36.9
1943-11-03	18	51.88	-176.65	29.77	40.3	36.9
1943-11-03	19	51.88	-176.65	29.76	40.3	36.9
1943-11-03	20	51.88	-176.65	29.77	40.3	36.1
1943-11-03	21	51.88	-176.65	29.79	40.3	37.3
1943-11-03	22	51.88	-176.65	29.80	39.4	37.2
1943-11-03	23	51.88	-176.65	29.78	40.3	37.3
1943-11-03	24	51.88	-176.65	29.77	40.3	36.9
1943-11-04	01	51.88	-176.65	29.77	39.4	37.2
1943-11-04	02	51.88	-176.65	29.78	39.4	36.8
1943-11-04	03	51.88	-176.65	29.80	40.3	36.1
1943-11-04	04	51.88	-176.65	29.81	40.3	36.9
1943-11-04	05	51.88	-176.65	29.81	41.4	36.7
1943-11-04	06	51.88	-176.65	29.83	40.3	36.9
1943-11-04	07	51.88	-176.65	29.87	39.4	37.6
1943-11-04	08	51.88	-176.65	29.90	40.3	37.3
1943-11-04	09	51.88	-176.65	29.94	40.3	38.1
1943-11-04	10	51.88	-176.65	29.96	42.4	39.6
1943-11-04	11	51.88	-176.65	29.98	43.3	39.3
1943-11-04	12	51.88	-176.65	30.00	43.3	39.3
1943-11-04	13	51.88	-176.65	30.02	43.3	39.3
1943-11-04	14	51.88	-176.65	30.02	43.3	39.3
1943-11-04	15	51.88	-176.65	30.04	43.3	39.3
1943-11-04	16	51.88	-176.65	30.06	43.3	39.8
1943-11-04	17	51.88	-176.65	30.08	45.3	40.8
1943-11-04	18	51.88	-176.65	30.09	41.4	36.8
1943-11-04	19	51.88	-176.65	30.11	40.3	38.1
1943-11-04	20	51.88	-176.65	30.11	41.4	38.3
1943-11-04	21	51.88	-176.65	30.13	40.3	38.1
1943-11-04	22	51.88	-176.65	30.14	40.3	39.4
1943-11-04	23	51.88	-176.65	30.16	40.3	39.4
1943-11-04	24	51.88	-176.65	30.13	40.3	39.0
1943-11-05	01	51.88	-176.65	30.11	41.4	39.9
1943-11-05	02	51.88	-176.65	30.12	41.4	39.9
1943-11-05	03	51.88	-176.65	30.10	41.4	40.4
1943-11-05	04	51.88	-176.65	30.08	42.4	41.0
1943-11-05	05	51.88	-176.65	30.06	41.4	40.8
1943-11-05	06	51.88	-176.65	30.04	42.4	41.4
1943-11-05	07	51.88	-176.65	30.02	43.3	41.9
1943-11-05	08	51.88	-176.65	29.99	42.4	41.4
1943-11-05	09	51.88	-176.65	29.97	42.4	41.0
1943-11-05	10	51.88	-176.65	29.93	42.4	41.0
1943-11-05	11	51.88	-176.65	29.93	42.4	41.0
1943-11-05	12	51.88	-176.65	29.89	42.4	41.4
1943-11-05	13	51.88	-176.65	29.85	43.3	41.9
1943-11-05	14	51.88	-176.65	29.76	43.3	41.9
1943-11-05	15	51.88	-176.65	29.69	43.3	41.9
1943-11-05	16	51.88	-176.65	29.67	43.3	42.4
1943-11-05	17	51.88	-176.65	29.64	43.3	42.4
1943-11-05	18	51.88	-176.65	29.58	44.4	42.4
1943-11-05	19	51.88	-176.65	29.48	44.4	41.5
1943-11-05	20	51.88	-176.65	29.41	42.4	41.4
1943-11-05	21	51.88	-176.65	29.32	42.4	41.4
1943-11-05	22	51.88	-176.65	29.24	42.4	41.4
1943-11-05	23	51.88	-176.65	29.18	43.3	42.4
1943-11-05	24	51.88	-176.65	29.12	43.3	41.8
1943-11-06	01	51.88	-176.65	29.07	43.3	42.4
1943-11-06	02	51.88	-176.65	29.00	45.3	42.8
1943-11-06	03	51.88	-176.65	28.93	45.3	43.3
1943-11-06	04	51.88	-176.65	28.89	45.3	43.3
1943-11-06	05	51.88	-176.65	28.85	45.3	42.8
1943-11-06	06	51.88	-176.65	28.82	43.3	41.4
1943-11-06	07	51.88	-176.65	28.82	43.3	40.1
1943-11-06	08	51.88	-176.65	28.82	42.4	40.5
1943-11-06	09	51.88	-176.65	28.81	42.4	40.5
1943-11-06	10	51.88	-176.65	28.82	41.4	39.9
1943-11-06	11	51.88	-176.65	28.77	41.4	40.4
1943-11-06	12	51.88	-176.65	28.81	42.4	41.0
1943-11-06	13	51.88	-176.65	28.81	43.3	41.8
1943-11-06	14	51.88	-176.65	28.85	42.4	41.0
1943-11-06	15	51.88	-176.65	28.90	43.3	41.4
1943-11-06	16	51.88	-176.65	28.94	43.3	42.4
1943-11-06	17	51.88	-176.65	29.01	42.4	41.4
1943-11-06	18	51.88	-176.65	29.07	42.4	41.4
1943-11-06	19	51.88	-176.65	29.12	41.4	40.8
1943-11-06	20	51.88	-176.65	29.21	41.4	40.4
1943-11-06	21	51.88	-176.65	29.28	41.4	40.4
1943-11-06	22	51.88	-176.65	29.34	41.4	40.8
1943-11-06	23	51.88	-176.65	29.40	41.4	40.4
1943-11-06	24	51.88	-176.65	29.47	42.4	41.9
1943-11-07	01	51.88	-176.65	29.51	42.4	41.4
1943-11-07	02	51.88	-176.65	29.55	42.4	41.4
1943-11-07	03	51.88	-176.65	29.60	42.4	41.4
1943-11-07	04	51.88	-176.65	29.63	42.4	41.4
1943-11-07	05	51.88	-176.65	29.63	42.4	41.4
1943-11-07	06	51.88	-176.65	29.67	41.4	40.8
1943-11-07	07	51.88	-176.65	29.70	41.4	40.8
1943-11-07	08	51.88	-176.65	29.72	41.4	40.8
1943-11-07	09	51.88	-176.65	29.75	41.4	40.8
1943-11-07	10	51.88	-176.65	29.77	41.4	40.8
1943-11-07	11	51.88	-176.65	29.81	41.4	40.8
1943-11-07	12	51.88	-176.65	29.81	41.4	40.8
1943-11-07	13	51.88	-176.65	29.83	40.3	39.9
1943-11-07	14	51.88	-176.65	29.83	41.4	39.1
1943-11-07	15	51.88	-176.65	29.82	41.4	39.1
1943-11-07	16	51.88	-176.65	29.82	40.3	38.1
1943-11-07	17	51.88	-176.65	29.84	40.3	38.1
1943-11-07	18	51.88	-176.65	29.85	38.3	36.2
1943-11-07	19	51.88	-176.65	29.87	38.3	36.2
1943-11-07	20	51.88	-176.65	29.86	38.3	35.4
1943-11-07	21	51.88	-176.65	29.85	36.3	34.2
1943-11-07	22	51.88	-176.65	29.84	36.3	34.7
1943-11-07	23	51.88	-176.65	29.84	37.4	35.3
1943-11-07	24	51.88	-176.65	29.81	39.4	36.4
1943-11-08	01	51.88	-176.65	29.80	39.4	38.0
1943-11-08	02	51.88	-176.65	29.77	40.3	39.4
1943-11-08	03	51.88	-176.65	29.77	40.3	39.0
1943-11-08	04	51.88	-176.65	29.73	41.4	40.4
1943-11-08	05	51.88	-176.65	29.72	41.4	40.4
1943-11-08	06	51.88	-176.65	29.69	42.4	40.5
1943-11-08	07	51.88	-176.65	29.67	43.3	41.9
1943-11-08	08	51.88	-176.65	29.65	43.3	42.4
1943-11-08	09	51.88	-176.65	29.64	43.3	42.4
1943-11-08	10	51.88	-176.65	29.63	43.3	42.4
1943-11-08	11	51.88	-176.65	29.60	43.3	42.4
1943-11-08	12	51.88	-176.65	29.57	43.3	41.9
1943-11-08	13	51.88	-176.65	29.53	43.3	42.4
1943-11-08	14	51.88	-176.65	29.49	42.4	41.9
1943-11-08	15	51.88	-176.65	29.43	42.4	41.9
1943-11-08	16	51.88	-176.65	29.39	42.4	41.9
1943-11-08	17	51.88	-176.65	29.34	42.4	41.4
1943-11-08	18	51.88	-176.65	29.32	42.4	41.0
1943-11-08	19	51.88	-176.65	29.29	40.3	39.4
1943-11-08	20	51.88	-176.65	29.26	39.4	38.5
1943-11-08	21	51.88	-176.65	29.24	39.4	38.5
1943-11-08	22	51.88	-176.65	29.23	39.4	38.5
1943-11-08	23	51.88	-176.65	29.20	38.3	37.4
1943-11-08	24	51.88	-176.65	29.18	39.4	38.5
1943-11-09	01	51.88	-176.65	29.17	38.3	37.4
1943-11-09	02	51.88	-176.65	29.15	38.3	37.4
1943-11-09	03	51.88	-176.65	29.15	39.4	37.6
1943-11-09	04	51.88	-176.65	29.15	39.4	37.6
1943-11-09	05	51.88	-176.65	29.15	38.3	37.0
1943-11-09	06	51.88	-176.65	29.13	38.3	37.0
1943-11-09	07	51.88	-176.65	29.12	39.4	38.5
1943-11-09	08	51.88	-176.65	29.17	39.4	37.1
1943-11-09	09	51.88	-176.65	29.21	39.4	37.6
1943-11-09	10	51.88	-176.65	29.23	40.3	38.1
1943-11-09	11	51.88	-176.65	29.29	40.3	39.4
1943-11-09	12	51.88	-176.65	29.30	40.3	38.9
1943-11-09	13	51.88	-176.65	29.32	40.3	38.9
1943-11-09	14	51.88	-176.65	29.36	40.3	38.9
1943-11-09	15	51.88	-176.65	29.41	40.3	38.9
1943-11-09	16	51.88	-176.65	29.46	39.4	38.5
1943-11-09	17	51.88	-176.65	29.52	40.3	39.0
1943-11-09	18	51.88	-176.65	29.57	40.3	39.0
1943-11-09	19	51.88	-176.65	29.61	41.4	39.5
1943-11-09	20	51.88	-176.65	29.64	40.3	39.4
1943-11-09	21	51.88	-176.65	29.68	40.3	38.5
1943-11-09	22	51.88	-176.65	29.71	40.3	38.5
1943-11-09	23	51.88	-176.65	29.71	39.4	38.5
1943-11-09	24	51.88	-176.65	29.72	39.4	38.5
1943-11-10	01	51.88	-176.65	29.73	37.4	36.5
1943-11-10	02	51.88	-176.65	29.73	38.3	36.6
1943-11-10	03	51.88	-176.65	29.73	38.3	37.0
1943-11-10	04	51.88	-176.65	29.72	39.4	37.6
1943-11-10	05	51.88	-176.65	29.71	38.3	36.2
1943-11-10	06	51.88	-176.65	29.71	37.4	36.1
1943-11-10	07	51.88	-176.65	29.69	39.4	37.2
1943-11-10	08	51.88	-176.65	29.68	38.3	37.9
1943-11-10	09	51.88	-176.65	29.68	38.3	37.4
1943-11-10	10	51.88	-176.65	29.66	38.3	37.0
1943-11-10	11	51.88	-176.65	29.63	39.4	36.8
1943-11-10	12	51.88	-176.65	29.59	39.4	36.8
1943-11-10	13	51.88	-176.65	29.56	39.4	36.4
1943-11-10	14	51.88	-176.65	29.53	40.3	36.9
1943-11-10	15	51.88	-176.65	29.49	39.4	36.4
1943-11-10	16	51.88	-176.65	29.48	39.4	37.2
1943-11-10	17	51.88	-176.65	29.47	39.4	36.8
1943-11-10	18	51.88	-176.65	29.46	38.3	36.6
1943-11-10	19	51.88	-176.65	29.45	37.4	36.5
1943-11-10	20	51.88	-176.65	29.45	38.3	37.4
1943-11-10	21	51.88	-176.65	29.43	39.4	38.5
1943-11-10	22	51.88	-176.65	29.43	39.4	37.6
1943-11-10	23	51.88	-176.65	29.46	40.3	38.1
1943-11-10	24	51.88	-176.65	29.47	41.4	36.3
1943-11-11	01	51.88	-176.65	29.48	41.4	36.3
1943-11-11	02	51.88	-176.65	29.50	39.4	36.0
1943-11-11	03	51.88	-176.65	29.52	39.4	36.4
1943-11-11	04	51.88	-176.65	29.53	39.4	36.0
1943-11-11	05	51.88	-176.65	29.55	38.3	35.4
1943-11-11	06	51.88	-176.65	29.57	38.3	33.9
1943-11-11	07	51.88	-176.65	29.62	37.4	34.5
1943-11-11	08	51.88	-176.65	29.63	37.4	34.5
1943-11-11	09	51.88	-176.65	29.69	39.4	34.3
1943-11-11	10	51.88	-176.65	29.73	39.4	34.3
1943-11-11	11	51.88	-176.65	29.76	39.4	34.3
1943-11-11	12	51.88	-176.65	29.79	40.3	34.5
1943-11-11	13	51.88	-176.65	29.81	40.3	33.6
1943-11-11	14	51.88	-176.65	29.83	41.4	36.4
1943-11-11	15	51.88	-176.65	29.84	40.3	34.5
1943-11-11	16	51.88	-176.65	29.87	41.4	35.1
1943-11-11	17	51.88	-176.65	29.88	40.3	35.1
1943-11-11	18	51.88	-176.65	29.91	40.3	36.2
1943-11-11	19	51.88	-176.65	29.92	39.4	36.0
1943-11-11	20	51.88	-176.65	29.93	38.3	34.6
1943-11-11	21	51.88	-176.65	29.93	38.3	35.8
1943-11-11	22	51.88	-176.65	29.91	37.4	35.7
1943-11-11	23	51.88	-176.65	29.91	38.3	35.4
1943-11-11	24	51.88	-176.65	29.89	38.3	35.0
1943-11-12	01	51.88	-176.65	29.88	39.4	36.8
1943-11-12	02	51.88	-176.65	29.86	40.3	36.9
1943-11-12	03	51.88	-176.65	29.82	40.3	37.3
1943-11-12	04	51.88	-176.65	29.78	40.3	37.3
1943-11-12	05	51.88	-176.65	29.71	40.3	37.3
1943-11-12	06	51.88	-176.65	29.67	42.4	38.8
1943-11-12	07	51.88	-176.65	29.61	40.3	39.0
1943-11-12	08	51.88	-176.65	29.56	38.3	37.9
1943-11-12	09	51.88	-176.65	29.56	41.4	40.4
1943-11-12	10	51.88	-176.65	29.60	42.4	40.5
1943-11-12	11	51.88	-176.65	29.63	41.4	38.7
1943-11-12	12	51.88	-176.65	29.64	42.4	38.5
1943-11-12	13	51.88	-176.65	29.66	42.4	38.5
1943-11-12	14	51.88	-176.65	29.68	42.4	37.7
1943-11-12	15	51.88	-176.65	29.67	41.4	37.1
1943-11-12	16	51.88	-176.65	29.67	40.3	35.8
1943-11-12	17	51.88	-176.65	29.67	41.4	36.4
1943-11-12	18	51.88	-176.65	29.66	39.4	36.8
1943-11-12	19	51.88	-176.65	29.66	39.4	36.4
1943-11-12	20	51.88	-176.65	29.64	39.4	36.4
1943-11-12	21	51.88	-176.65	29.58	40.3	37.3
1943-11-12	22	51.88	-176.65	29.57	36.3	35.5
1943-11-12	23	51.88	-176.65	29.51	38.3	36.6
1943-11-12	24	51.88	-176.65	29.54	37.4	34.5
1943-11-13	01	51.88	-176.65	29.56	35.4	34.6
1943-11-13	02	51.88	-176.65	29.63	37.4	34.5
1943-11-13	03	51.88	-176.65	29.66	38.3	35.0
1943-11-13	04	51.88	-176.65	29.68	37.4	34.8
1943-11-13	05	51.88	-176.65	29.71	37.4	34.8
1943-11-13	06	51.88	-176.65	29.73	37.4	35.3
1943-11-13	07	51.88	-176.65	29.74	36.3	33.5
1943-11-13	08	51.88	-176.65	29.74	37.4	33.1
1943-11-13	09	51.88	-176.65	29.75	36.3	33.5
1943-11-13	10	51.88	-176.65	29.75	36.3	34.2
1943-11-13	11	51.88	-176.65	29.75	38.3	36.2
1943-11-13	12	51.88	-176.65	29.74	36.3	35.5
1943-11-13	13	51.88	-176.65	29.72	36.3	35.5
1943-11-13	14	51.88	-176.65	29.70	38.3	35.0
1943-11-13	15	51.88	-176.65	29.70	37.4	35.3
1943-11-13	16	51.88	-176.65	29.71	44.4	38.7
1943-11-13	17	51.88	-176.65	29.72	38.3	35.4
1943-11-13	18	51.88	-176.65	29.72	36.3	33.5
1943-11-13	19	51.88	-176.65	29.72	36.3	33.5
1943-11-13	20	51.88	-176.65	29.72	38.3	34.6
1943-11-13	21	51.88	-176.65	29.69	36.3	34.2
1943-11-13	22	51.88	-176.65	29.68	35.4	34.1
1943-11-13	23	51.88	-176.65	29.68	33.4	33.0
1943-11-13	24	51.88	-176.65	29.67	34.3	33.1
1943-11-14	01	51.88	-176.65	29.67	34.3	33.5
1943-11-14	02	51.88	-176.65	29.68	35.4	33.0
1943-11-14	03	51.88	-176.65	29.69	36.3	33.5
1943-11-14	04	51.88	-176.65	29.70	36.3	32.1
1943-11-14	05	51.88	-176.65	29.70	35.4	31.3
1943-11-14	06	51.88	-176.65	29.71	34.3	32.3
1943-11-14	07	51.88	-176.65	29.73	34.3	31.6
1943-11-14	08	51.88	-176.65	29.73	34.3	31.6
1943-11-14	09	51.88	-176.65	29.73	34.3	31.6
1943-11-14	10	51.88	-176.65	29.73	35.4	31.6
1943-11-14	11	51.88	-176.65	29.70	37.4	34.1
1943-11-14	12	51.88	-176.65	29.69	36.3	33.5
1943-11-14	13	51.88	-176.65	29.65	38.3	34.6
1943-11-14	14	51.88	-176.65	29.62	37.4	33.4
1943-11-14	15	51.88	-176.65	29.59	37.4	33.4
1943-11-14	16	51.88	-176.65	29.56	37.4	34.1
1943-11-14	17	51.88	-176.65	29.54	33.4	33.0
1943-11-14	18	51.88	-176.65	29.51	35.4	33.7
1943-11-14	19	51.88	-176.65	29.47	35.4	33.7
1943-11-14	20	51.88	-176.65	29.44	35.4	33.4
1943-11-14	21	51.88	-176.65	29.42	36.3	33.5
1943-11-14	22	51.88	-176.65	29.38	36.3	34.2
1943-11-14	23	51.88	-176.65	29.35	36.3	33.9
1943-11-14	24	51.88	-176.65	29.31	35.4	33.4
1943-11-15	01	51.88	-176.65	29.29	35.4	33.4
1943-11-15	02	51.88	-176.65	29.29	32.4	31.9
1943-11-15	03	51.88	-176.65	29.30	34.3	32.7
1943-11-15	04	51.88	-176.65	29.30	33.4	32.6
1943-11-15	05	51.88	-176.65	29.30	35.4	32.2
1943-11-15	06	51.88	-176.65	29.30	35.4	32.2
1943-11-15	07	51.88	-176.65	29.32	35.4	32.2
1943-11-15	08	51.88	-176.65	29.28	35.4	32.2
1943-11-15	09	51.88	-176.65	29.29	34.3	31.6
1943-11-15	10	51.88	-176.65	29.26	34.3	32.3
1943-11-15	11	51.88	-176.65	29.23	34.3	32.3
1943-11-15	12	51.88	-176.65	29.24	36.3	34.2
1943-11-15	13	51.88	-176.65	29.28	34.3	33.5
1943-11-15	14	51.88	-176.65	29.31	34.3	34.0
1943-11-15	15	51.88	-176.65	29.36	34.3	34.0
1943-11-15	16	51.88	-176.65	29.42	37.4	33.4
1943-11-15	17	51.88	-176.65	29.47	36.3	32.5
1943-11-15	18	51.88	-176.65	29.50	36.3	32.5
1943-11-15	19	51.88	-176.65	29.54	34.3	31.6
1943-11-15	20	51.88	-176.65	29.54	34.3	31.0
1943-11-15	21	51.88	-176.65	29.56	34.3	31.0
1943-11-15	22	51.88	-176.65	29.59	34.3	31.0
1943-11-15	23	51.88	-176.65	29.64	35.4	31.3
1943-11-15	24	51.88	-176.65	29.64	35.4	31.3
1943-11-16	01	51.88	-176.65	29.64	34.3	30.3
1943-11-16	02	51.88	-176.65	29.64	35.4	29.4
1943-11-16	03	51.88	-176.65	29.64	34.3	30.7
1943-11-16	04	51.88	-176.65	29.62	33.4	30.1
1943-11-16	05	51.88	-176.65	29.60	34.3	31.0
1943-11-16	06	51.88	-176.65	29.56	34.3	31.3
1943-11-16	07	51.88	-176.65	29.52	33.4	31.1
1943-11-16	08	51.88	-176.65	29.48	32.4	31.9
1943-11-16	09	51.88	-176.65	29.42	32.4	31.9
1943-11-16	10	51.88	-176.65	29.35	32.4	31.6
1943-11-16	11	51.88	-176.65	29.27	32.4	32.4
1943-11-16	12	51.88	-176.65	29.20	32.4	32.4
1943-11-16	13	51.88	-176.65	29.16	33.4	33.0
1943-11-16	14	51.88	-176.65	29.13	33.4	33.0
1943-11-16	15	51.88	-176.65	29.11	32.4	31.9
1943-11-16	16	51.88	-176.65	29.14	32.4	31.9
1943-11-16	17	51.88	-176.65	29.17	31.3	31.3
1943-11-16	18	51.88	-176.65	29.21	30.4	30.4
1943-11-16	19	51.88	-176.65	29.24	31.3	31.3
1943-11-16	20	51.88	-176.65	29.26	32.4	32.4
1943-11-16	21	51.88	-176.65	29.28	32.4	32.4
1943-11-16	22	51.88	-176.65	29.29	32.4	32.4
1943-11-16	23	51.88	-176.65	29.31	32.4	31.9
1943-11-16	24	51.88	-176.65	29.36	34.3	30.0
1943-11-17	01	51.88	-176.65	29.37	34.3	28.9
1943-11-17	02	51.88	-176.65	29.37	31.3	28.2
1943-11-17	03	51.88	-176.65	29.37	34.3	28.9
1943-11-17	04	51.88	-176.65	29.37	34.3	28.9
1943-11-17	05	51.88	-176.65	29.37	34.3	28.9
1943-11-17	06	51.88	-176.65	29.38	33.4	28.3
1943-11-17	07	51.88	-176.65	29.39	32.4	29.4
1943-11-17	08	51.88	-176.65	29.39	32.4	26.5
1943-11-17	09	51.88	-176.65	29.39	33.4	27.8
1943-11-17	10	51.88	-176.65	29.39	33.4	27.4
1943-11-17	11	51.88	-176.65	29.40	34.3	28.4
1943-11-17	12	51.88	-176.65	29.40	35.4	29.3
1943-11-17	13	51.88	-176.65	29.39	34.3	30.0
1943-11-17	14	51.88	-176.65	29.37	31.3	28.4
1943-11-17	15	51.88	-176.65	29.37	34.3	30.9
1943-11-17	16	51.88	-176.65	29.36	34.3	31.6
1943-11-17	17	51.88	-176.65	29.36	33.4	29.8
1943-11-17	18	51.88	-176.65	29.36	32.4	29.7
1943-11-17	19	51.88	-176.65	29.37	32.4	30.1
1943-11-17	20	51.88	-176.65	29.38	30.4	28.2
1943-11-17	21	51.88	-176.65	29.39	30.4	28.2
1943-11-17	22	51.88	-176.65	29.39	30.4	28.9
1943-11-17	23	51.88	-176.65	29.40	32.4	30.4
1943-11-17	24	51.88	-176.65	29.41	33.4	30.1
1943-11-18	01	51.88	-176.65	29.43	32.4	30.1
1943-11-18	02	51.88	-176.65	29.45	33.4	29.2
1943-11-18	03	51.88	-176.65	29.47	33.4	29.8
1943-11-18	04	51.88	-176.65	29.50	33.4	30.8
1943-11-18	05	51.88	-176.65	29.52	33.4	29.8
1943-11-18	06	51.88	-176.65	29.54	33.4	29.2
1943-11-18	07	51.88	-176.65	29.54	33.4	31.8
1943-11-18	08	51.88	-176.65	29.56	33.4	27.8
1943-11-18	09	51.88	-176.65	29.57	33.4	28.3
1943-11-18	10	51.88	-176.65	29.56	32.4	27.7
1943-11-18	11	51.88	-176.65	29.55	32.4	29.1
1943-11-18	12	51.88	-176.65	29.52	32.4	29.5
1943-11-18	13	51.88	-176.65	29.49	32.4	29.5
1943-11-18	14	51.88	-176.65	29.43	33.4	30.1
1943-11-18	15	51.88	-176.65	29.36	33.4	30.1
1943-11-18	16	51.88	-176.65	29.26	34.3	30.9
1943-11-18	17	51.88	-176.65	29.20	32.4	30.4
1943-11-18	18	51.88	-176.65	29.06	32.4	31.9
1943-11-18	19	51.88	-176.65	28.92	33.4	33.0
1943-11-18	20	51.88	-176.65	28.72	35.4	34.6
1943-11-18	21	51.88	-176.65	28.62	35.4	34.6
